id,attri1id,brand,of8,dept,depttree,inventorytype,largepicture,listprice,name,overallqoh,pictureID,pricerange,prodreviewsaverage,sale,salepricerangebottom,sizelist,smallpicture,style,url,googleproducttaxonomy,shippingsurcharge,topseller,hexlist,tinypicture,justin,meganpick,finds,shoecharge,exclusive
13870,546,AMUSE SOCIETY,NULL,TOPS,TOPS &gt Sweaters,BOHO CHIC,23607-DEFAULT-l.jpg,99.5,Cayne Sweater,51,23607,50-to-100,0,N,99.5,"XS,S,M,L",23607-DEFAULT-s.jpg,A807ACAY,p/cayne-sweater-34984,Apparel & Accessories > Clothing > Shirts & Tops > Sweaters & Cardigans,0,NULL,927|Black|000000,23607-DEFAULT-xs.jpg,Y,N,N,NULL,N
13869,546,AMUSE SOCIETY,NULL,TOPS,TOPS,BOHO CHIC,23607-DEFAULT-l.jpg,99.5,Cayne Sweater,51,23607,50-to-100,0,N,99.5,"XS,S,M,L",23607-DEFAULT-s.jpg,A807ACAY,p/cayne-sweater-34984,Apparel & Accessories > Clothing > Shirts & Tops,0,NULL,927|Black|000000,23607-DEFAULT-xs.jpg,Y,N,N,NULL,N
13863,13220,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,52,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13862,13220,CLOTH AND STONE,NULL,TOPS,TOPS,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,52,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13856,13220,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,113,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13855,13220,CLOTH AND STONE,NULL,TOPS,TOPS,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,113,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13849,13220,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,160,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13848,13220,CLOTH AND STONE,NULL,TOPS,TOPS,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,160,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13842,13220,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,221,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13841,13220,CLOTH AND STONE,NULL,TOPS,TOPS,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,221,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13835,13220,CLOTH AND STONE,NULL,TOPS,TOPS &gt Blouses & Shirting,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,20,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops > Shirts & Blouses,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13834,13220,CLOTH AND STONE,NULL,TOPS,TOPS,ROCKER GLAM,23516-DEFAULT-l.jpg,88,Lace Up Top,20,23516,50-to-100,0,N,88,"XS,S,M,L,XL",23516-DEFAULT-s.jpg,C1261-654-303,p/lace-up-top-34983,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,31757|Green|62806d,23516-DEFAULT-xs.jpg,NULL,N,N,NULL,N
13831,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,63,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13830,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,63,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13827,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,89,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13826,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,89,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13823,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,71,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13822,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,71,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13819,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,100,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13818,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,100,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13815,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,84,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13814,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,84,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13811,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,130,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13810,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,130,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13807,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,166,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13806,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,166,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13803,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,139,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13802,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,139,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13799,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,205,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13798,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,205,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13795,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,183,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13794,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,183,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13791,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,235,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13790,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,235,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13787,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,272,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13786,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,272,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13783,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,264,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13782,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,264,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13779,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,355,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13778,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,355,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13775,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,359,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13774,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,359,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13771,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,255,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13770,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,255,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13767,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,288,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13766,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,288,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13763,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,278,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13762,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,278,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13759,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,452,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13758,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,452,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13755,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,413,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13754,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,413,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13751,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,45,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13750,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,45,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13747,13366,BRAEVE,NULL,TOPS,TOPS &gt T-Shirts,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,32,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Tees & Tanks,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
13746,13366,BRAEVE,NULL,TOPS,TOPS,BOHO CHIC,23608-DEFAULT-l.jpg,68,Atlas Thermal,32,23608,50-to-100,0,N,68,"XS,S,M,L,XL",23608-DEFAULT-s.jpg,11486-B-AB,p/atlas-thermal-34982,Apparel & Accessories > Clothing > Shirts & Tops,0,Y,"32100|White|FFFFFF,32101|Black|000000,32102|Red|bc1645,32103|Taupe|d2c4ab,32104|Blue|38497f",23608-DEFAULT-xs.jpg,Y,N,N,NULL,Y
